Name;Image;Buy;Sell
Jeweller's Orb;Images/Orbs/Jewellers.png;https://www.pathofexile.com/trade/exchange/Hardcore/LgdYhn;https://www.pathofexile.com/trade/exchange/Hardcore/1EpVu5
Mirror of Kalandra;Images/Orbs/Mirror_of_Kalandra.png;https://www.pathofexile.com/trade/exchange/Hardcore/RJWGI7;https://www.pathofexile.com/trade/exchange/Hardcore/yYMeCR
Orb of Alteration;Images/Orbs/Alteration.png;https://www.pathofexile.com/trade/exchange/Hardcore/AjnbtX;https://www.pathofexile.com/trade/exchange/Hardcore/Ny7gfR
Orb of Annulment;Images/Orbs/Annulment.png;https://www.pathofexile.com/trade/exchange/Hardcore/aL73He;https://www.pathofexile.com/trade/exchange/Hardcore/wv9Bsb
Orb of Augmentation;Images/Orbs/Augmentation.png;https://www.pathofexile.com/trade/exchange/Hardcore/dZk3cJ;https://www.pathofexile.com/trade/exchange/Hardcore/5M2osa
Orb of Binding;Images/Orbs/Binding.png;https://www.pathofexile.com/trade/exchange/Hardcore/wrjRsb;https://www.pathofexile.com/trade/exchange/Hardcore/ve9JsE
Orb of Chance;Images/Orbs/Chance.png;https://www.pathofexile.com/trade/exchange/Hardcore/0YR8Ig;https://www.pathofexile.com/trade/exchange/Hardcore/X3JBsP
Orb of Fusing;Images/Orbs/Fusing.png;https://www.pathofexile.com/trade/exchange/Hardcore/jW58VLUX;https://www.pathofexile.com/trade/exchange/Hardcore/V5VkVdSp
Orb of Horizon's;Images/Orbs/Horizons.png;https://www.pathofexile.com/trade/exchange/Hardcore/24J0sk;https://www.pathofexile.com/trade/exchange/Hardcore/RJ0BU7
Orb of Regret;Images/Orbs/Regret.png;https://www.pathofexile.com/trade/exchange/Hardcore/9z6ztK;https://www.pathofexile.com/trade/exchange/Hardcore/zbJai4
Orb of Scouring;Images/Orbs/Scouring.png;https://www.pathofexile.com/trade/exchange/Hardcore/EBEzt5;https://www.pathofexile.com/trade/exchange/Hardcore/rbdMHQ
Orb of Transmutation;Images/Orbs/Transmute.png;https://www.pathofexile.com/trade/exchange/Hardcore/zbqvI4;https://www.pathofexile.com/trade/exchange/Hardcore/PrBMcL
Perandus Coin;Images/Orbs/Perandus.png;https://www.pathofexile.com/trade/exchange/Hardcore/243DIk;https://www.pathofexile.com/trade/exchange/Hardcore/YpLRsY
Portal Scroll;Images/Orbs/Portal.png;https://www.pathofexile.com/trade/exchange/Hardcore/powWf0;https://www.pathofexile.com/trade/exchange/Hardcore/bE5GcL
Prime Sextant;Images/Orbs/Prime_Sextant.png;https://www.pathofexile.com/trade/exchange/Hardcore/pKqJu0;https://www.pathofexile.com/trade/exchange/Hardcore/jWwXiX
Redeemer's Exalted;Images/Orbs/Redeemer's_Exalted_Orb.png;https://www.pathofexile.com/trade/exchange/Hardcore/Y9gJlY7fY;https://www.pathofexile.com/trade/exchange/Hardcore/EobYvvyF5
Regal Orb;Images/Orbs/Regal.png;https://www.pathofexile.com/trade/exchange/Hardcore/YpagsY;https://www.pathofexile.com/trade/exchange/Hardcore/EBBVC5
Scroll of Wisdom;Images/Orbs/Wisdom.png;https://www.pathofexile.com/trade/exchange/Hardcore/JBVail;https://www.pathofexile.com/trade/exchange/Hardcore/3qpGU5
Silver Coin;Images/Orbs/Silver.png;https://www.pathofexile.com/trade/exchange/Hardcore/XL5BFP;https://www.pathofexile.com/trade/exchange/Hardcore/6zEkUG
Simple Sextant;Images/Orbs/simple_Sextant.png;https://www.pathofexile.com/trade/exchange/Hardcore/OLWQCE;https://www.pathofexile.com/trade/exchange/Hardcore/24rVUk
Vaal Orb;Images/Orbs/Vaal.png;https://www.pathofexile.com/trade/exchange/Hardcore/EB9LC5;https://www.pathofexile.com/trade/exchange/Hardcore/18GVuV
Warlord's Exalted;Images/Orbs/Warlord's_Exalted_Orb.png;https://www.pathofexile.com/trade/exchange/Hardcore/2n56EmYik;https://www.pathofexile.com/trade/exchange/Hardcore/545j7JDua
